[2025-04-12T16:19:01.866+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-12T16:19:01.877+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: triphobo_attractions_pipeline.scrape_attractions manual__2025-04-12T16:18:59.516033+00:00 [queued]>
[2025-04-12T16:19:01.881+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: triphobo_attractions_pipeline.scrape_attractions manual__2025-04-12T16:18:59.516033+00:00 [queued]>
[2025-04-12T16:19:01.881+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-04-12T16:19:01.888+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): scrape_attractions> on 2025-04-12 16:18:59.516033+00:00
[2025-04-12T16:19:01.894+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=90) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-04-12T16:19:01.898+0000] {standard_task_runner.py:72} INFO - Started process 91 to run task
[2025-04-12T16:19:01.899+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'triphobo_attractions_pipeline', 'scrape_attractions', 'manual__2025-04-12T16:18:59.516033+00:00', '--job-id', '169', '--raw', '--subdir', 'DAGS_FOLDER/attractions_dag.py', '--cfg-path', '/tmp/tmpfobbkpei']
[2025-04-12T16:19:01.904+0000] {standard_task_runner.py:105} INFO - Job 169: Subtask scrape_attractions
[2025-04-12T16:19:01.937+0000] {task_command.py:467} INFO - Running <TaskInstance: triphobo_attractions_pipeline.scrape_attractions manual__2025-04-12T16:18:59.516033+00:00 [running]> on host f5674eb65eee
[2025-04-12T16:19:01.989+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='triphobo_attractions_pipeline' AIRFLOW_CTX_TASK_ID='scrape_attractions' AIRFLOW_CTX_EXECUTION_DATE='2025-04-12T16:18:59.516033+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-04-12T16:18:59.516033+00:00'
